date,delito,x,y,colonia,municipio,region,bien_afectado,fecha,hora,clave_mun,zona_geografica
2023-07-07,lesiones dolosas,-103.34244681466208,20.662361578014647,las conchas,guadalajara,centro,la vida y la integridad corporal,2023-07-07,,39,amg
2023-01-03,lesiones dolosas,-103.34763137095024,20.70200396015184,la guadalupana,guadalajara,centro,la vida y la integridad corporal,2023-01-03,,39,amg
2023-05-04,lesiones dolosas,-103.27251762766107,20.66743616055474,benito juarez,guadalajara,centro,la vida y la integridad corporal,2023-05-04,,39,amg
2023-06-01,lesiones dolosas,-103.31868843876524,20.656146209187234,universitaria,guadalajara,centro,la vida y la integridad corporal,2023-06-01,,39,amg
2023-03-31,lesiones dolosas,-103.26914642633612,20.68823197716652,el bethel,guadalajara,centro,la vida y la integridad corporal,2023-03-31,,39,amg
2023-04-05,lesiones dolosas,-103.34725989078636,20.67435194886836,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-04-05,,39,amg
2023-09-14,lesiones dolosas,-103.33619039488816,20.665622454312437,san juan de dios ii,guadalajara,centro,la vida y la integridad corporal,2023-09-14,,39,amg
2023-11-10,lesiones dolosas,-103.39688675398324,20.66529730062456,chapalita,guadalajara,centro,la vida y la integridad corporal,2023-11-10,,39,amg
2023-05-25,lesiones dolosas,-103.2812398786094,20.68949236580287,lomas de oblatos,guadalajara,centro,la vida y la integridad corporal,2023-05-25,,39,amg
2023-06-08,lesiones dolosas,-103.31043076407654,20.70466406618561,san vicente,guadalajara,centro,la vida y la integridad corporal,2023-06-08,,39,amg
2023-09-23,lesiones dolosas,-103.29665926686266,20.644531547101337,jardines de la paz,guadalajara,centro,la vida y la integridad corporal,2023-09-23,,39,amg
2023-08-25,lesiones dolosas,-103.30026580655034,20.650299001430835,san rafael,guadalajara,centro,la vida y la integridad corporal,2023-08-25,,39,amg
2023-04-27,lesiones dolosas,-103.33550511603192,20.663041853806817,las conchas,guadalajara,centro,la vida y la integridad corporal,2023-04-27,,39,amg
2023-06-08,lesiones dolosas,-103.34319554680698,20.67102162083302,san juan de dios ii,guadalajara,centro,la vida y la integridad corporal,2023-06-08,,39,amg
2023-02-02,lesiones dolosas,-103.33088101716716,20.68886378590225,independencia oriente,guadalajara,centro,la vida y la integridad corporal,2023-02-02,,39,amg
2023-05-18,lesiones dolosas,-103.3420825755001,20.675802276878425,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-05-18,,39,amg
2023-02-21,lesiones dolosas,-103.29502056648946,20.71160211155507,san miguel de huentitan,guadalajara,centro,la vida y la integridad corporal,2023-02-21,,39,amg
2023-02-09,lesiones dolosas,-103.34911781996188,20.637445113826352,el dean,guadalajara,centro,la vida y la integridad corporal,2023-02-09,,39,amg
2023-03-10,lesiones dolosas,-103.37616584645887,20.675597637872738,americana,guadalajara,centro,la vida y la integridad corporal,2023-03-10,,39,amg
2023-05-25,lesiones dolosas,-103.34862241228048,20.684444737637428,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-05-25,,39,amg
2023-06-09,lesiones dolosas,-103.31979142034038,20.74159652070209,huentitan el bajo,guadalajara,centro,la vida y la integridad corporal,2023-06-09,,39,amg
2023-08-03,lesiones dolosas,-103.28007994980892,20.667955724634663,lagos de oriente,guadalajara,centro,la vida y la integridad corporal,2023-08-03,,39,amg
2023-08-31,lesiones dolosas,-103.38055770390444,20.65522890589241,comercial abastos,guadalajara,centro,la vida y la integridad corporal,2023-08-31,,39,amg
2023-04-27,lesiones dolosas,-103.29314087013196,20.6857218188748,balcones de oblatos,guadalajara,centro,la vida y la integridad corporal,2023-04-27,,39,amg
2023-08-25,lesiones dolosas,-103.34828543717576,20.674549938580636,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-08-25,,39,amg
2023-01-28,lesiones dolosas,-103.3001910789846,20.685568578904352,talpita,guadalajara,centro,la vida y la integridad corporal,2023-01-28,,39,amg
2023-11-16,lesiones dolosas,-103.34963903672433,20.702464030001813,la guadalupana,guadalajara,centro,la vida y la integridad corporal,2023-11-16,,39,amg
2023-02-13,lesiones dolosas,-103.28316329611388,20.668432950188382,lagos de oriente,guadalajara,centro,la vida y la integridad corporal,2023-02-13,,39,amg
2023-07-28,lesiones dolosas,-103.3348057688321,20.686748635210076,independencia oriente,guadalajara,centro,la vida y la integridad corporal,2023-07-28,,39,amg
2023-02-27,lesiones dolosas,-103.35278771164715,20.619157468127547,5 de mayo,guadalajara,centro,la vida y la integridad corporal,2023-02-27,,39,amg
2023-04-21,lesiones dolosas,-103.3001037256376,20.721831340944,colinas de huentitan,guadalajara,centro,la vida y la integridad corporal,2023-04-21,,39,amg
2023-10-05,lesiones dolosas,-103.37468461041746,20.621864183674223,polanco,guadalajara,centro,la vida y la integridad corporal,2023-10-05,,39,amg
2023-03-23,lesiones dolosas,-103.3414955780082,20.67546303675193,san juan de dios,guadalajara,centro,la vida y la integridad corporal,2023-03-23,,39,amg
2023-03-24,lesiones dolosas,-103.34076534595816,20.67525908737688,san juan de dios,guadalajara,centro,la vida y la integridad corporal,2023-03-24,,39,amg
2023-04-19,lesiones dolosas,-103.29565469808963,20.692956898030037,oblatos,guadalajara,centro,la vida y la integridad corporal,2023-04-19,,39,amg
2023-04-27,lesiones dolosas,-103.29020348063116,20.700054518863368,rio verde,guadalajara,centro,la vida y la integridad corporal,2023-04-27,,39,amg
2023-08-27,lesiones dolosas,-103.30465501040462,20.696115120102437,oblatos pte,guadalajara,centro,la vida y la integridad corporal,2023-08-27,,39,amg
2023-10-19,lesiones dolosas,-103.32185091087192,20.735235090522263,huentitan el bajo,guadalajara,centro,la vida y la integridad corporal,2023-10-19,,39,amg
2023-01-27,lesiones dolosas,-103.2778898384337,20.660577006033567,jardines de san francisco,guadalajara,centro,la vida y la integridad corporal,2023-01-27,,39,amg
2023-03-30,lesiones dolosas,-103.29115079330778,20.685641031342318,balcones de oblatos,guadalajara,centro,la vida y la integridad corporal,2023-03-30,,39,amg
2023-04-21,lesiones dolosas,-103.37201686461772,20.61531404822407,polanquito poniente,guadalajara,centro,la vida y la integridad corporal,2023-04-21,,39,amg
2023-04-26,lesiones dolosas,-103.34711617186868,20.715527282976364,santa elena alcalde,guadalajara,centro,la vida y la integridad corporal,2023-04-26,,39,amg
2023-06-01,lesiones dolosas,-103.33476178313738,20.686697895771896,independencia oriente,guadalajara,centro,la vida y la integridad corporal,2023-06-01,,39,amg
2023-08-07,lesiones dolosas,-103.30244232704202,20.7282423479982,colinas de huentitan,guadalajara,centro,la vida y la integridad corporal,2023-08-07,,39,amg
2023-06-15,lesiones dolosas,-103.3082021884424,20.6857223044366,talpita,guadalajara,centro,la vida y la integridad corporal,2023-06-15,,39,amg
2023-06-24,lesiones dolosas,-103.30175423705536,20.71103239558862,margarita maza de juarez,guadalajara,centro,la vida y la integridad corporal,2023-06-24,,39,amg
2023-07-28,lesiones dolosas,-103.27945654870294,20.68637113191569,heliodoro hernandez loza,guadalajara,centro,la vida y la integridad corporal,2023-07-28,,39,amg
2023-03-10,lesiones dolosas,-103.28481102068496,20.67611514798847,miguel hidalgo,guadalajara,centro,la vida y la integridad corporal,2023-03-10,,39,amg
2023-04-14,lesiones dolosas,-103.32102260912544,20.66296976301097,hernandez romo,guadalajara,centro,la vida y la integridad corporal,2023-04-14,,39,amg
2023-04-17,lesiones dolosas,-103.28876234100696,20.70265776411582,santa cecilia,guadalajara,centro,la vida y la integridad corporal,2023-04-17,,39,amg
2023-07-11,lesiones dolosas,-103.34016655705167,20.685917282620515,el retiro,guadalajara,centro,la vida y la integridad corporal,2023-07-11,,39,amg
2023-08-05,lesiones dolosas,-103.3558523522628,20.650907888533403,morelos,guadalajara,centro,la vida y la integridad corporal,2023-08-05,,39,amg
2023-08-24,lesiones dolosas,-103.341162044019,20.674464015306597,san juan de dios,guadalajara,centro,la vida y la integridad corporal,2023-08-24,,39,amg
2023-10-20,lesiones dolosas,-103.321375538356,20.719086293553666,ricardo flores magon,guadalajara,centro,la vida y la integridad corporal,2023-10-20,,39,amg
2023-07-01,lesiones dolosas,-103.3760885899028,20.62824784848628,lomas de polanco,guadalajara,centro,la vida y la integridad corporal,2023-07-01,,39,amg
2023-07-20,lesiones dolosas,-103.3598293497708,20.626638134395296,echeverria,guadalajara,centro,la vida y la integridad corporal,2023-07-20,,39,amg
2023-09-08,lesiones dolosas,-103.30957672700202,20.68858308893629,santa maria,guadalajara,centro,la vida y la integridad corporal,2023-09-08,,39,amg
2023-09-08,lesiones dolosas,-103.3837556622422,20.66252671858519,jardines del bosque,guadalajara,centro,la vida y la integridad corporal,2023-09-08,,39,amg
2023-11-23,lesiones dolosas,-103.33920224003708,20.688563273677165,el retiro,guadalajara,centro,la vida y la integridad corporal,2023-11-23,,39,amg
2023-04-14,lesiones dolosas,-103.3359470112446,20.70128306730405,villas de san juan,guadalajara,centro,la vida y la integridad corporal,2023-04-14,,39,amg
2023-04-28,lesiones dolosas,-103.29987968984862,20.66846056002189,jardines de guadalupe,guadalajara,centro,la vida y la integridad corporal,2023-04-28,,39,amg
2023-06-01,lesiones dolosas,-103.36666676867576,20.65038639814969,morelos,guadalajara,centro,la vida y la integridad corporal,2023-06-01,,39,amg
2023-07-05,lesiones dolosas,-103.3391864278215,20.696663377810477,colinas de la normal,guadalajara,centro,la vida y la integridad corporal,2023-07-05,,39,amg
2023-07-21,lesiones dolosas,-103.31814972269224,20.651238891848863,lomas del paradero,guadalajara,centro,la vida y la integridad corporal,2023-07-21,,39,amg
2023-10-02,lesiones dolosas,-103.28325193184855,20.664124671507096,jardines de san francisco,guadalajara,centro,la vida y la integridad corporal,2023-10-02,,39,amg
2023-03-25,lesiones dolosas,-103.319338459611,20.70982003504905,la esperanza (la federacha),guadalajara,centro,la vida y la integridad corporal,2023-03-25,,39,amg
2023-06-07,lesiones dolosas,-103.31661848860723,20.70065584138541,san marcos,guadalajara,centro,la vida y la integridad corporal,2023-06-07,,39,amg
2023-01-30,lesiones dolosas,-103.26897596981551,20.685378951004168,villas de guadalupe,guadalajara,centro,la vida y la integridad corporal,2023-01-30,,39,amg
2023-09-22,lesiones dolosas,-103.34040672909973,20.648533171072547,la aurora,guadalajara,centro,la vida y la integridad corporal,2023-09-22,,39,amg
2023-09-27,lesiones dolosas,-103.36367258740714,20.694667273498347,mezquitan country,guadalajara,centro,la vida y la integridad corporal,2023-09-27,,39,amg
2023-08-24,lesiones dolosas,-103.35451981710568,20.62495650291944,5 de mayo,guadalajara,centro,la vida y la integridad corporal,2023-08-24,,39,amg
2023-02-17,lesiones dolosas,-103.38289474669814,20.61813034490953,emiliano zapata,guadalajara,centro,la vida y la integridad corporal,2023-02-17,,39,amg
2023-03-03,lesiones dolosas,-103.33932340913618,20.72178301162673,santa elena de la cruz,guadalajara,centro,la vida y la integridad corporal,2023-03-03,,39,amg
2023-03-24,lesiones dolosas,-103.272496982429,20.69228613643592,el bethel,guadalajara,centro,la vida y la integridad corporal,2023-03-24,,39,amg
2023-03-24,lesiones dolosas,-103.36161758396356,20.630004181971984,lomas de polanco,guadalajara,centro,la vida y la integridad corporal,2023-03-24,,39,amg
2023-10-27,lesiones dolosas,-103.36263302133202,20.67104904914206,americana,guadalajara,centro,la vida y la integridad corporal,2023-10-27,,39,amg
2023-11-24,lesiones dolosas,-103.27262146271438,20.658566984185047,aldama tetlan,guadalajara,centro,la vida y la integridad corporal,2023-11-24,,39,amg
2023-05-06,lesiones dolosas,-103.3612214804976,20.653962419986527,morelos,guadalajara,centro,la vida y la integridad corporal,2023-05-06,,39,amg
2023-02-03,lesiones dolosas,-103.29028543932054,20.69368603299173,oblatos,guadalajara,centro,la vida y la integridad corporal,2023-02-03,,39,amg
2023-03-31,lesiones dolosas,-103.31016733580816,20.671105750257837,la penal,guadalajara,centro,la vida y la integridad corporal,2023-03-31,,39,amg
2023-06-02,lesiones dolosas,-103.28763494023902,20.65997442772908,cantarranas,guadalajara,centro,la vida y la integridad corporal,2023-06-02,,39,amg
2023-11-24,lesiones dolosas,-103.35420552349478,20.683787150631225,artesanos (sagrada familia y/o jesus),guadalajara,centro,la vida y la integridad corporal,2023-11-24,,39,amg
2023-11-06,lesiones dolosas,-103.3346111040955,20.707037231606137,villas de san juan,guadalajara,centro,la vida y la integridad corporal,2023-11-06,,39,amg
2023-11-10,lesiones dolosas,-103.38294328502188,20.690323779997456,lomas de guevara,guadalajara,centro,la vida y la integridad corporal,2023-11-10,,39,amg
2023-04-06,lesiones dolosas,-103.35462742435902,20.674193615430617,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-04-06,,39,amg
2023-08-25,lesiones dolosas,-103.32501172769028,20.66323022339684,la loma,guadalajara,centro,la vida y la integridad corporal,2023-08-25,,39,amg
2023-09-28,lesiones dolosas,-103.32659764213928,20.70319925172864,monumental,guadalajara,centro,la vida y la integridad corporal,2023-09-28,,39,amg
2023-10-20,lesiones dolosas,-103.37607300421112,20.61568572502153,balcones del cuatro,guadalajara,centro,la vida y la integridad corporal,2023-10-20,,39,amg
2023-11-02,lesiones dolosas,-103.3464440465344,20.611332288200447,miravalle,guadalajara,centro,la vida y la integridad corporal,2023-11-02,,39,amg
2023-11-13,lesiones dolosas,-103.28272843277378,20.650072061966632,insurgentes,guadalajara,centro,la vida y la integridad corporal,2023-11-13,,39,amg
2023-03-22,lesiones dolosas,-103.34835049822055,20.63243410880224,el dean,guadalajara,centro,la vida y la integridad corporal,2023-03-22,,39,amg
2023-06-22,lesiones dolosas,-103.35465639167644,20.67349174309228,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-06-22,,39,amg
2023-07-27,lesiones dolosas,-103.36542273698022,20.624852079051504,echeverria,guadalajara,centro,la vida y la integridad corporal,2023-07-27,,39,amg
2023-08-17,lesiones dolosas,-103.30832202797777,20.66072424702244,san antonio,guadalajara,centro,la vida y la integridad corporal,2023-08-17,,39,amg
2023-01-26,lesiones dolosas,-103.32969339091122,20.646149486709643,atlas,guadalajara,centro,la vida y la integridad corporal,2023-01-26,,39,amg
2023-08-31,lesiones dolosas,-103.29086698196396,20.715535583816205,san miguel de huentitan,guadalajara,centro,la vida y la integridad corporal,2023-08-31,,39,amg
2023-09-15,lesiones dolosas,-103.33925310166627,20.666621321873453,analco,guadalajara,centro,la vida y la integridad corporal,2023-09-15,,39,amg
2023-12-28,lesiones dolosas,-103.3391264958963,20.6803968804272,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-12-28,,39,amg
2023-12-22,lesiones dolosas,-103.378007777161,20.64766261621316,jardines de la cruz,guadalajara,centro,la vida y la integridad corporal,2023-12-22,,39,amg
2023-12-19,lesiones dolosas,-103.37625389206856,20.693728269337463,italia providencia,guadalajara,centro,la vida y la integridad corporal,2023-12-19,,39,amg
2023-12-14,lesiones dolosas,-103.33006084659142,20.655777554277226,olimpica,guadalajara,centro,la vida y la integridad corporal,2023-12-14,,39,amg
2023-12-07,lesiones dolosas,-103.34321299413268,20.67985104632955,zona centro,guadalajara,centro,la vida y la integridad corporal,2023-12-07,,39,amg
2023-12-14,lesiones dolosas,-103.39419219017816,20.65802407435328,jardines plaza del sol,guadalajara,centro,la vida y la integridad corporal,2023-12-14,,39,amg
2023-12-18,lesiones dolosas,-103.30191620564638,20.658412442709377,san andres,guadalajara,centro,la vida y la integridad corporal,2023-12-18,,39,amg
2023-12-08,lesiones dolosas,-103.36187625959022,20.6969775985544,mezquitan country,guadalajara,centro,la vida y la integridad corporal,2023-12-08,,39,amg
2023-12-07,lesiones dolosas,-103.34043389600428,20.677627363106826,san juan de dios,guadalajara,centro,la vida y la integridad corporal,2023-12-07,,39,amg
2023-12-07,lesiones dolosas,-103.35759940708814,20.623649978293496,5 de mayo,guadalajara,centro,la vida y la integridad corporal,2023-12-07,,39,amg
2023-12-12,lesiones dolosas,-103.34548697265808,20.68553829327489,centro barranquitas,guadalajara,centro,la vida y la integridad corporal,2023-12-12,,39,amg
